mof_id,precursor,prediction,calibrated_confidence,raw_confidence,shap_reason,action
45,[Co].[O-]C(=O)c1ccc(cc1)C(=O)[O-].[O-][n+]1ccc(cc1)c1cc[n+](cc1)[O-],not promising,0.171,0.111,-fp_65 / -metal_covalent_radius_avg,deprioritize
44,[Co].[O-]C(=O)c1ccc(cc1)C(=O)[O-].[O-][n+]1ccc(cc1)c1cc[n+](cc1)[O-],not promising,0.171,0.111,-fp_65 / -metal_covalent_radius_avg,deprioritize
4271,C(CN1[N]C=N[CH]1)CN1[N]C=N[CH]1.C1=N[CH]N([N]1)CCCn1cncn1.[Cu].[O-]C(=O)c1cc(cc(c1C(=O)O)C(=O)[O-])N(=O)=O,not promising,0.171,0.111,-metal_electronegativity_avg / -metal_Cu,deprioritize
138,Cc1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Na].[O-]C(=O)C1=C[C]=CC(=C1)C(=O)[O-].[Zn],not promising,0.171,0.11,-fp_95 / +metal_electronegativity_avg,deprioritize
2064,[CH]1C2[CH]C3C42C1C34.[O]C[C](C[O])C[O].[Co].[Co][O]([Co])([Co])([Co])([Co])[Co].[O-]C(=O)C.[O]CC(c1ccncc1)(C[O])C[O],not promising,0.171,0.112,-num_metal_atoms / -fp_160,deprioritize
5269,[Cu].[Cu][OH][Cu].[N]1C=NN=N1.[N]1N=NC=N1,not promising,0.169,0.107,-metal_Cu / -metal_electronegativity_avg,deprioritize
879,[C]1N=NN=N1.[Cd].[N]1N=N[C]=N1.[O-]C(=O)C1=C[C]=CC(=C1)C(=O)[O-].[O],not promising,0.169,0.107,-fp_95 / -fp_90,deprioritize
6945,COc1ccc(cc1OS(c1ccc(cc1)C(=O)[O-])([O])[O])C(=O)[O-].[Eu],not promising,0.168,0.104,-fp_73 / +metal_electronegativity_avg,deprioritize
1674,[O-]C(=O)c1cnc(nc1)c1ncc(cn1)C(=O)[O-].[Zn][Zn],not promising,0.168,0.106,-num_metal_atoms / -metal_covalent_radius_avg,deprioritize
8037,NNc1nncn1N.[Mn],not promising,0.168,0.105,-NumHDonors / +metal_atomic_weight_avg,deprioritize
8042,NNc1nncn1N.[Cd],not promising,0.168,0.105,-NumHDonors / +fp_71,deprioritize
214,[Ni][OH2][Ni].[O-]C(=O)C1CC(C(=O)O)C(CC1C(=O)O)C(=O)[O-].c1cnc(nc1)c1ncccn1.n1ccc(cc1)c1ccncc1,not promising,0.168,0.106,-metal_electronegativity_avg / -NumPyridylN,deprioritize
4487,CC1=NC=C[N]1.CC1=NC=[C][N]1.[Zn],not promising,0.168,0.105,-NumRotatableBonds / -fp_159,deprioritize
4618,[Al].[O-]C(=O)C1=[C][C]=[C]C(=[C]1)C(=O)[O-].[O],not promising,0.167,0.103,-fp_197 / -metal_atomic_number_avg,deprioritize
3614,O=C1OC(=O)C2=C3C1=[C]C1=C4[C]3C3=C([C]=C4C(=O)OC1=O)C(=O)OC(=O)C3=[C]2.O=C1OC(=O)C2=C3[C]1[C]=C1C(=O)OC(=O)C4=[C]C5=C(C3=C14)C(=[C]2)C(=O)OC5=O.[Cu][Cu][Cu],not promising,0.167,0.102,+fp_217 / +fp_243,deprioritize
8258,[O-]C(=O)c1ccc(cc1)c1cc(c2ccc(cc2)C(=O)[O-])c(cc1c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-].[Zn][Zn].n1ccc(cc1)N=Nc1ccncc1,not promising,0.167,0.103,-num_metal_atoms / +fp_47,deprioritize
1120,O=C1NCCN2CCNC(=O)c3c4O[Fe]56(ON7[C]1C=CC=C7O5)(Oc1c(O6)cccc1C(=O)NCC2)Oc4ccc3.[K].[K]1O[K]O1,not promising,0.167,0.102,+metal_covalent_radius_avg / -fp_53,deprioritize
7882,[Cu].[O-]C(=O)C1=C(C)[N]N=C1C.[O-]C(=O)[C]1C(=NN=C1C)C,not promising,0.166,0.099,-metal_electronegativity_avg / -metal_Cu,deprioritize
7934,[Cu].[O-]C(=O)C1=C(C)[N]N=C1C.[O-]C(=O)[C]1C(=NN=C1C)C,not promising,0.166,0.099,-metal_electronegativity_avg / -metal_Cu,deprioritize
924,[Mn].[O-]C(=O)c1ccc(cc1)c1ccc(cc1)N(c1ccc(cc1)c1ccc(cc1)C(=O)O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-],not promising,0.166,0.1,-MolLogP / +metal_atomic_weight_avg,deprioritize
864,C(Cn1cncc1)CCn1cncc1.[Cu],not promising,0.166,0.099,-metal_electronegativity_avg / -metal_Cu,deprioritize
7883,[Cu].[O-]C(=O)C1=C(C)[N]N=C1C.[O-]C(=O)[C]1C(=NN=C1C)C,not promising,0.166,0.099,-metal_electronegativity_avg / -metal_Cu,deprioritize
7936,[Cu].[O-]C(=O)C1=C(C)[N]N=C1C.[O-]C(=O)[C]1C(=NN=C1C)C,not promising,0.166,0.099,-metal_electronegativity_avg / -metal_Cu,deprioritize
7935,[Cu].[O-]C(=O)C1=C(C)[N]N=C1C.[O-]C(=O)[C]1C(=NN=C1C)C,not promising,0.166,0.099,-metal_electronegativity_avg / -metal_Cu,deprioritize
7401,O=C1N(c2ccncc2)C(=O)c2c3c1ccc1c3c(cc2)C(=O)N(C1=O)c1ccncc1.[O-]C(=O)c1ccc(cc1)C1=C2C=CC3=[N]2[Mn]24n5c1ccc5C(=C1[N]2=C(C=C1)C(=c1n4c(=C3c2ccc(cc2)C(=O)[O-])cc1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-].[Zn][Zn],not promising,0.166,0.101,-num_metal_atoms / -NumPyridylN,deprioritize
7402,O=C1N(c2ccncc2)C(=O)c2c3c1ccc1c3c(cc2)C(=O)N(C1=O)c1ccncc1.[O-]C(=O)c1ccc(cc1)C1=C2C=CC3=[N]2[Mn]24n5c1ccc5C(=C1[N]2=C(C=C1)C(=c1n4c(=C3c2ccc(cc2)C(=O)[O-])cc1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-].[Zn][Zn],not promising,0.166,0.101,-num_metal_atoms / -NumPyridylN,deprioritize
7400,O=C1N(c2ccncc2)C(=O)c2c3c1ccc1c3c(cc2)C(=O)N(C1=O)c1ccncc1.[O-]C(=O)c1ccc(cc1)C1=C2C=CC3=[N]2[Mn]24n5c1ccc5C(=C1[N]2=C(C=C1)C(=c1n4c(=C3c2ccc(cc2)C(=O)[O-])cc1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-].[Zn][Zn],not promising,0.166,0.101,-num_metal_atoms / -NumPyridylN,deprioritize
5229,O=C1N(c2ccncc2)C(=O)c2c3c1ccc1c3c(cc2)C(=O)N(C1=O)c1ccncc1.[O-]C(=O)C1=C(SC(=C2SC(=C(S2)C(=O)[O-])C(=O)[O-])S1)C(=O)[O-].[Zn],not promising,0.164,0.096,-metal_covalent_radius_avg / -fp_160,deprioritize
5056,[Gd].[O-]C(=O)C(=O)[O-].[O-][n+]1ccccc1CP(=O)(O)[O],not promising,0.164,0.094,-metal_Gd / +metal_electronegativity_avg,deprioritize
8041,NNc1nncn1N.[Zn],not promising,0.164,0.095,-NumHDonors / +fp_71,deprioritize
2310,I[Cu][Cu]([Cu]I)[Cu]I.[Cu].[Cu]I.c1ccc(cn1)C1=NN=N[N]1.c1ccc(cn1)C1=N[N]N=N1,not promising,0.163,0.093,-metal_electronegativity_avg / -num_metal_atoms,deprioritize
8376,O=C(c1ccc(cc1)C(=O)[O-])Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-].[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn],not promising,0.163,0.093,-num_metal_atoms / -fp_3,deprioritize
2467,[Co][OH][Co].[O-]C(=O)[O-].c1cnc(nc1)c1ncccn1,not promising,0.162,0.089,-num_metal_atoms / -NumPyridylN,deprioritize
7238,[Co][OH]([Co])[Co].[O-]C(=O)C.[O-]C(=O)c1ccc(cc1)c1cc(cc(n1)c1ccc(cc1)C(=O)[O-])c1ccncc1,not promising,0.162,0.089,-num_metal_atoms / -metal_covalent_radius_avg,deprioritize
7513,[O-]C(=O)c1cc(C(=O)[O-])c(nc1C)C.[Zn].n1ccc(cc1)c1ccncc1,not promising,0.16,0.086,-fp_28 / -metal_covalent_radius_avg,deprioritize
6075,[Co].[O-]C(=O)c1ccc(cc1)OCc1ccccc1COc1ccc(cc1)C(=O)[O-].c1ncn(c1)c1ccc(cc1)n1cncc1,not promising,0.159,0.083,-fp_183 / -metal_covalent_radius_avg,deprioritize
6948,COc1ccc(cc1OS(c1ccc(cc1)C(=O)[O-])([O])[O])C(=O)[O-].[Dy],not promising,0.159,0.082,-fp_73 / +metal_electronegativity_avg,deprioritize
7552,C1N2CN3CN1CN(C2)C3.[Ag].[Ag][Ag].[O-]C(=O)c1ccc(cc1)S([O])([O])[O],not promising,0.158,0.08,-metal_electronegativity_avg / -metal_Ag,deprioritize
3404,[C]1N=NN=N1.[N]1N=N[C]=N1.[O-]C(=O)C1=C[C]=CC(=C1)C(=O)[O-].[O].[Zn],not promising,0.158,0.08,-fp_95 / -fp_90,deprioritize
633,[Cu].n1ccc(cc1)c1nnc(o1)c1ccncc1,not promising,0.158,0.081,-metal_electronegativity_avg / -metal_Cu,deprioritize
6952,[Cu].[OH].n1ncc2c(c1)cnnc2,not promising,0.158,0.081,-metal_electronegativity_avg / -metal_Cu,deprioritize
2811,[O-]C(=O)c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)c1ccncc1.[Zn][Zn],not promising,0.158,0.081,-metal_covalent_radius_avg / -metal_electronegativity_avg,deprioritize
3083,[Cu].n1ccc(cc1)c1nnc(o1)c1ccncc1,not promising,0.158,0.081,-metal_electronegativity_avg / -metal_Cu,deprioritize
8040,NNc1nncn1N.[Ni],not promising,0.157,0.079,-NumHDonors / -metal_electronegativity_avg,deprioritize
4666,[La].[O-]C(=O)c1ccccc1.[O-][n+]1ccc(cc1)c1cc[n+](cc1)[O-],not promising,0.157,0.078,+metal_electronegativity_avg / -metal_covalent_radius_avg,deprioritize
1428,[Cu].n1ccc(cc1)c1nnc(s1)c1ccncc1,not promising,0.157,0.078,-metal_electronegativity_avg / -metal_Cu,deprioritize
6949,COc1ccc(cc1OS(c1ccc(cc1)C(=O)[O-])([O])[O])C(=O)[O-].[Ho],not promising,0.157,0.079,-metal_atomic_weight_avg / -fp_73,deprioritize
6126,[C][C](CC1=NN=N[N]1)[O].[O]CCC1=NN=N[N]1.[Zn],not promising,0.156,0.076,-metal_covalent_radius_avg / -fp_13,deprioritize
546,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Zn].[Zn][Zn].n1ccc(cc1)c1cc(cc(n1)c1ccncc1)c1ccc(cc1)n1ccnc1,not promising,0.156,0.076,-num_metal_atoms / -metal_covalent_radius_avg,deprioritize
8513,[Fe][O]([Fe])[Fe].[O-]C(=O)c1ccc(cc1)C1=C2C=CC3=[N]2[Fe]24(n5c1ccc5C(=C1[N]2=C(C=C1)C(=c1n4c(=C3c2ccc(cc2)C(=O)[O-])cc1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-])(Cl)Cl,not promising,0.156,0.076,-metal_Fe / -num_metal_atoms,deprioritize
6094,[Co][Co].[O-]C(=O)c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)c1ccncc1,not promising,0.155,0.073,-metal_covalent_radius_avg / -num_metal_atoms,deprioritize
6566,N#C[C](C1=[C][C]=C([C]=[C]1)[C](C#N)C#N)C#N.N1=[C][C]=C([C]=[C]1)C1=[C][C]=N[C]=[C]1.[Co],not promising,0.155,0.072,-fp_160 / -fp_197,deprioritize
995,[Cu].n1ccc(cc1)C1=NN=N[N]1,not promising,0.154,0.071,-metal_electronegativity_avg / -metal_Cu,deprioritize
4243,O=C1[CH]C(=O)NC(=S)N1.[Ni],not promising,0.154,0.071,-fp_13 / -NumRotatableBonds,deprioritize
723,[Co].[Li].[O-]C(=O)c1cc(cc(c1)C1([O])OO1)C(=O)[O-],not promising,0.154,0.071,-fp_13 / -fp_53,deprioritize
5230,[Cu].[N][N][N].n1ccc(cc1)C1=NN=N[N]1,not promising,0.154,0.071,-metal_electronegativity_avg / -metal_Cu,deprioritize
7979,[Er].[O-]C(=O)c1ccc(cc1)NC1=C([N]c2ccc(cc2)C(=O)[O-])NC2=CC=C[CH]C2=N1.[O-]C(=O)c1ccc(cc1)NC1=C([N]c2ccc(cc2)C(=O)[O-])N[C]2C(=N1)C=CC=C2,not promising,0.154,0.07,-metal_atomic_weight_avg / -fp_73,deprioritize
5467,[O-]C(=O)c1cc(OCc2ccc(cc2)COc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-].[Zn].n1ccc(cc1)[N][N]c1ccncc1,not promising,0.154,0.07,-fp_183 / -metal_covalent_radius_avg,deprioritize
752,Cc1nc2c(n1CCCn1c(C)nc3c1cccc3)cccc2.[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Zn],not promising,0.154,0.072,-fp_215 / -metal_covalent_radius_avg,deprioritize
5226,[Cu].[N][N][N].n1ccc(cc1)C1=NN=N[N]1,not promising,0.154,0.071,-metal_electronegativity_avg / -metal_Cu,deprioritize
2621,[Cu].n1ccc(cc1)C1=NN=N[N]1,not promising,0.154,0.071,-metal_electronegativity_avg / -metal_Cu,deprioritize
8169,OCC1OC(Oc2ccc(cc2)OC2OC(CO)C(C(C2O)O)[O])C(C(C1O)O)O.OCC1OC(Oc2ccc(cc2)OC2OC(CO)C(C(C2O)[O])O)C(C(C1O)O)O.[Na],not promising,0.154,0.07,-NumHDonors / -fp_210,deprioritize
394,Cl[Co]Cl.O=C(c1ccncc1)OCC(COC(=O)c1ccncc1)(COC(=O)c1ccncc1)COC(=O)c1ccncc1,not promising,0.154,0.071,-metal_covalent_radius_avg / -fp_127,deprioritize
303,[Cd].c1ncn(c1)c1ccc(cc1)N(c1ccc(cc1)n1cncc1)c1ccc(cc1)n1cncc1,not promising,0.153,0.067,-MolLogP / -fp_192,deprioritize
6397,[Cd].c1ncn(c1)c1ccc(cc1)N(c1ccc(cc1)n1cncc1)c1ccc(cc1)n1cncc1,not promising,0.153,0.067,-MolLogP / -fp_192,deprioritize
7830,[Cd].[O-]C(=O)c1ccc(s1)C(=O)[O-].c1ncn(c1)Cn1cncc1,not promising,0.153,0.067,-fp_111 / -fp_160,deprioritize
1784,[Ni].[O-]C(=O)C1C2C=CC(C1C(=O)[O-])C(C2C(=O)[O-])C(=O)[O-].n1ccc(cc1)C=Cc1ccncc1,not promising,0.151,0.062,-metal_electronegativity_avg / -fp_159,deprioritize
5312,N#C[C](c1ccc(cc1)[C](C#N)C#N)C#N.[O-][n+]1ccc(cc1)c1cc[n+](cc1)[O-].[Zn],not promising,0.151,0.064,-fp_65 / -fp_34,deprioritize
8038,Nn1cnnc1.[Co],not promising,0.15,0.06,-NumRotatableBonds / -NumHDonors,deprioritize
8156,O=C(Nc1ccc(cc1)C(=O)[O-])Nc1ccc(cc1)C(=O)[O-].[Zn][Zn].n1ccc(cc1)c1ccncc1,not promising,0.15,0.06,-fp_53 / -num_metal_atoms,deprioritize
1962,O=C(c1cc(cc(c1)C(=O)Nc1ccc(cc1)C(=O)[O-])C(=O)Nc1ccc(cc1)C(=O)[O-])Nc1ccc(cc1)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn],not promising,0.15,0.061,-fp_53 / -NumHDonors,deprioritize
4425,Oc1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Cd].n1ccc(cc1)C=Cc1ccccn1,not promising,0.149,0.058,-fp_192 / -fp_159,deprioritize
8159,[Cu]1[OH]2[Cu][OH]3[Cu]2[OH]1[Cu]3.c1ccc2c(c1)N=C[N]2,not promising,0.149,0.059,-metal_Cu / -metal_electronegativity_avg,deprioritize
7407,[N]1C=NN=[C]1.[Zn],not promising,0.149,0.059,-NumRotatableBonds / -fp_53,deprioritize
888,[Co][OH]([Co])[Co].[O-]C(=O)c1ccc(cc1)Oc1ccc(cc1)C(=O)[O-].n1ccncc1,not promising,0.149,0.057,-fp_127 / -metal_covalent_radius_avg,deprioritize
2912,C#Cc1cnccc1C=Cc1ccncc1C#C.[O-]C(=O)c1ccc(cc1)c1c(Br)c(c2ccc(cc2)C(=O)[O-])c(c(c1c1ccc(cc1)C(=O)[O-])Br)c1ccc(cc1)C(=O)[O-].[Zn][Zn],not promising,0.149,0.057,-MolLogP / -num_metal_atoms,deprioritize
561,[N][N][CH][C]C(=O)[O-].[O-]C(=O)[C]1[CH][N][N][CH]1.[Zn][O]([Zn])([Zn])[Zn].[Zn][O]([Zn])[Zn],not promising,0.149,0.057,-num_metal_atoms / -fp_90,deprioritize
4627,[Ho].[O-]C(=O)[C].[O-]C(=O)c1ccc(cc1)O[P]1(Oc2ccc(cc2)C(=O)[O-])[N][P](Oc2ccc(cc2)C(=O)[O-])(Oc2ccc(cc2)C(=O)[O-])[N][P]([N]1)(Oc1ccc(cc1)C(=O)[O-])Oc1ccc(cc1)C(=O)[O-],not promising,0.148,0.054,+metal_electronegativity_avg / -fp_13,deprioritize
434,[Ni][OH2]([Ni])[Ni].[O-]C(=O)c1ccc(cc1)c1cc(cc(n1)c1ccc(cc1)C(=O)[O-])c1ccncc1,not promising,0.148,0.055,-metal_electronegativity_avg / -num_metal_atoms,deprioritize
2618,NC1=NN=C([N]1)N.NC1=NN=C[N]1.[Cd].[O-]C(=O)c1ccc(cc1)C(=O)[O-],not promising,0.148,0.055,-NumHDonors / -fp_222,deprioritize
5439,[Co].[O-]C(=O)C1=C([N]C=N1)C(=O)[O-].[O-]C(=O)C1=NC=N[C]1C(=O)[O-].n1ccc(cc1)c1nnc(s1)c1ccncc1,not promising,0.148,0.054,-fp_3 / -fp_111,deprioritize
437,[Ni][O]([Ni])[Ni].[O-]C(=O)c1ccc(cc1)c1cc(cc(n1)c1ccc(cc1)C(=O)[O-])c1ccncc1,not promising,0.148,0.055,-metal_electronegativity_avg / -num_metal_atoms,deprioritize
435,[Ni][OH2]([Ni])[Ni].[O-]C(=O)c1ccc(cc1)c1cc(cc(n1)c1ccc(cc1)C(=O)[O-])c1ccncc1,not promising,0.148,0.055,-metal_electronegativity_avg / -num_metal_atoms,deprioritize
433,[Ni][OH2]([Ni])[Ni].[O-]C(=O)c1ccc(cc1)c1cc(cc(n1)c1ccc(cc1)C(=O)[O-])c1ccncc1,not promising,0.148,0.055,-metal_electronegativity_avg / -num_metal_atoms,deprioritize
432,[Ni][OH2]([Ni])[Ni].[O-]C(=O)c1ccc(cc1)c1cc(cc(n1)c1ccc(cc1)C(=O)[O-])c1ccncc1,not promising,0.148,0.055,-metal_electronegativity_avg / -num_metal_atoms,deprioritize
4508,[Cu].n1ncn(c1)[N][N]n1cnnc1,not promising,0.147,0.053,-metal_electronegativity_avg / -metal_Cu,deprioritize
67,[Cu].[Cu][OH][Cu][OH][Cu].n1ncn(c1)c1ccc(cc1)n1cnnc1,not promising,0.147,0.054,-metal_electronegativity_avg / -metal_Cu,deprioritize
25,[Co][Co].[O-]C(=O)C1=CC2=c3cc(ccc3=N[C]2C=C1)C(=O)[O-].[O-]C(=O)C1=CC=C2C(=c3cc(ccc3=N2)C(=O)[O-])[CH]1.[O-]C(=O)C1=C[CH]C2=Nc3c(C2=C1)cc(cc3)C(=O)[O-].[O-]C(=O)C1=C[C]2C(=Nc3c2cc(cc3)C(=O)[O-])C=C1,not promising,0.147,0.053,-fp_13 / -metal_covalent_radius_avg,deprioritize
635,[O-]C(=O)c1ccc(cc1)c1ccc(cc1)N(c1ccc(cc1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)c1ccc(cc1)C(=O)[O-].[Zn][OH][Zn],not promising,0.147,0.054,-MolLogP / -metal_covalent_radius_avg,deprioritize
6029,O=C(c1ccc(cc1)C(=O)Nc1ccncc1)Nc1ccncc1.[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-].[Zn],not promising,0.147,0.053,-fp_53 / -fp_3,deprioritize
5936,N#Cc1ccc(cc1)C(=O)c1cc(cc(c1)C(=O)c1ccc(cc1)C#N)C(=O)c1ccc(cc1)C#N.[Ag],not promising,0.147,0.053,-metal_Ag / -metal_electronegativity_avg,deprioritize
4578,N1=CC=N[N]1.[CH]1C=NN=N1.[N]1C=CN=N1.[O-]C(=O)c1ccc(s1)C(=O)[O-].[Zn],not promising,0.147,0.054,-fp_53 / -fp_159,deprioritize
2715,[Cu].n1ncn(c1)[N][N]n1cnnc1,not promising,0.147,0.053,-metal_electronegativity_avg / -metal_Cu,deprioritize
8104,[Cu].n1ncn(c1)[N][N]n1cnnc1,not promising,0.147,0.053,-metal_electronegativity_avg / -metal_Cu,deprioritize
1079,[Cu].n1ncn(c1)[N][N]n1cnnc1,not promising,0.147,0.053,-metal_electronegativity_avg / -metal_Cu,deprioritize
6880,[O-]C(=O)c1ccc(cc1)C1=C2C=CC3=[N]2[Zn]24n5c1ccc5C(=C1[N]2=C(C=C1)C(=c1n4c(=C3c2ccc(cc2)C(=O)O)cc1)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)[O-].[O-]C(=O)c1ccc(cc1)C1=C2C=CC3=[N]2[Zn]24n5c1ccc5C(=C1[N]2=C(C=C1)C(=c1n4c(=C3c2ccc(cc2)C(=O)[O-])cc1)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O.[Zn],not promising,0.147,0.054,-NumHDonors / -MolLogP,deprioritize
992,O=C(c1cnc(nc1)c1ncc(cn1)C(=O)Nc1ccncc1)Nc1ccncc1.[O-]C(=O)c1cccc(c1)C(=O)[O-].[Zn],not promising,0.147,0.054,-fp_3 / -fp_53,deprioritize
7175,[Cu].n1ncn(c1)[N][N]n1cnnc1,not promising,0.147,0.053,-metal_electronegativity_avg / -metal_Cu,deprioritize
3164,[O-]C(=O)c1ccc(cc1)c1ccc(cc1)N(c1ccc(cc1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)c1ccc(cc1)C(=O)[O-].[Zn][OH][Zn],not promising,0.147,0.054,-MolLogP / -metal_covalent_radius_avg,deprioritize
918,[Cu].c1ccc(cn1)COc1ccc(cc1c1cc(ccc1OCc1cccnc1)c1ccncc1)c1ccncc1,not promising,0.146,0.052,-metal_electronegativity_avg / -metal_Cu,deprioritize
3489,[Fe][O]([Fe])[Fe].[O-]C(=O)c1ccc(cc1)C1=C[C]=CC(=N1)c1ccc(cc1)C(=O)[O-],not promising,0.146,0.049,-metal_Fe / -num_metal_atoms,deprioritize
562,[O-]C(=O)[C]1[CH][N][N][CH]1.[Zn][O]([Zn])([Zn])[Zn].[Zn][O]([Zn])[Zn],not promising,0.146,0.051,-num_metal_atoms / -fp_90,deprioritize
8309,[Zn][OH][Zn].c1ncn(c1)c1ccc(cc1)N(c1ccc(cc1)n1cncc1)c1ccc(cc1)n1cncc1,not promising,0.146,0.05,-MolLogP / -metal_covalent_radius_avg,deprioritize
1121,[Cu].[O-]C(=O)c1cc(cc(c1)c1ccncc1)C(=O)[O-].n1ccc(cc1)c1ccncc1,not promising,0.145,0.047,-metal_electronegativity_avg / -metal_Cu,deprioritize
4801,[Cu].[O]S(=O)(=O)[O].c1cnc(nc1)c1ncccn1,not promising,0.145,0.048,-metal_electronegativity_avg / -metal_Cu,deprioritize
3301,Cl[Zn].c1ncn(c1)c1ccc(cc1)N(c1ccc(cc1)n1cncc1)c1ccc(cc1)n1cncc1,not promising,0.145,0.047,-MolLogP / -fp_192,deprioritize
3364,[Ni][O]([Ni])[Ni].[O-]C(=O)c1ccc(cc1)c1ccncc1.[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-],not promising,0.145,0.048,-metal_electronegativity_avg / -num_metal_atoms,deprioritize
5430,[C][N][N]c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Cd].[O-]C(=O)C1=CC=[C]C=C1.[O-]C(=O)c1cc(cc(c1)C(=O)[O-])N1[C][C]1,not promising,0.145,0.047,-fp_13 / -fp_215,deprioritize
8229,[Ni].[O-]C(=O)c1ccc(cc1)C(=O)[O-].c1ncn(c1)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)n1cncc1)c1ccc(cc1)n1cncc1,not promising,0.145,0.047,-MolLogP / -metal_electronegativity_avg,deprioritize
2771,O[Ni].O[Ni]O.c1ncn(c1)c1ccc(cc1)N(c1ccc(cc1)n1cncc1)c1ccc(cc1)n1cncc1,not promising,0.145,0.047,-metal_electronegativity_avg / -MolLogP,deprioritize
540,[Zn].c1ncn(c1)c1ccc(cc1)N(c1ccc(cc1)n1cncc1)c1ccc(cc1)n1cncc1,not promising,0.145,0.047,-MolLogP / -fp_192,deprioritize
3117,[Ni][O]([Ni])[Ni].[O-]C(=O)c1ccc(cc1)c1ccncc1.[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-],not promising,0.145,0.048,-metal_electronegativity_avg / -num_metal_atoms,deprioritize
5923,[Dy].[O-][n+]1cc[n+](cc1)[O-],not promising,0.144,0.045,-NumRotatableBonds / -metal_atomic_weight_avg,deprioritize
1877,[Cu][O]([Cu])[Cu].n1ccc(cc1)C1=NN=N[N]1,not promising,0.144,0.045,-metal_electronegativity_avg / -metal_Cu,deprioritize
5099,OC(=O)c1c(cc(nc1c1ccncc1)c1ccncc1)c1ccc(cc1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Co],not promising,0.144,0.044,-fp_215 / -metal_covalent_radius_avg,deprioritize
8251,NC1=C(N)[N]N=N1.NC1=NN=N[C]1N.NC1=NN=N[N]1.NC1=N[N]N=C1N.[Cd],not promising,0.144,0.044,-NumRotatableBonds / -NumHDonors,deprioritize
1014,[CH]1[CH]N=C(N=C1)C1=N[CH][CH]C=N1.[Cu][OH][Cu].[O-]C(=O)CCC(=O)[O-].c1cnc(nc1)c1ncccn1,not promising,0.144,0.044,-metal_electronegativity_avg / +fp_243,deprioritize
5924,[Ho].[O-][n+]1cc[n+](cc1)[O-],not promising,0.144,0.045,-NumRotatableBonds / -metal_atomic_weight_avg,deprioritize
587,[Ag].[Ag][Ag].n1ccnc(c1)Cc1nccnc1,not promising,0.144,0.046,-metal_Ag / -metal_electronegativity_avg,deprioritize
8390,[O-]C(=O)c1ccc(cc1)c1ccc(cc1)N(c1ccc(cc1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)c1ccc(cc1)C(=O)[O-].[Zn],not promising,0.143,0.043,-MolLogP / -fp_192,deprioritize
1238,[Cu][Cu].[O-]C(=O)c1cc(NCc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-],not promising,0.143,0.042,-metal_electronegativity_avg / -metal_Cu,deprioritize
5925,[Er].[O-][n+]1cc[n+](cc1)[O-],not promising,0.143,0.043,-NumRotatableBonds / -metal_atomic_weight_avg,deprioritize
6410,CC1=NN=N[N]1.[C]C1=NN=N[N]1.[Cu],not promising,0.143,0.042,-metal_electronegativity_avg / -fp_13,deprioritize
2946,NC1=C2N=CN=C2[N]C=N1.Nc1ncnc2c1N=C[N]2.[Cu][Cu],not promising,0.143,0.042,-metal_electronegativity_avg / -metal_Cu,deprioritize
3180,[Ag].n1ncn(c1)C12CC3(CC(C2)(CC(C1)(C3)n1cnnc1)n1cnnc1)n1cnnc1,not promising,0.143,0.043,-metal_Ag / -metal_electronegativity_avg,deprioritize
7091,Nn1c(nnc1c1ccncc1)c1ccncc1.[O-]C(=O)c1cc(OCc2cccc(c2)COc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-].[Zn],not promising,0.142,0.038,-fp_183 / -metal_covalent_radius_avg,deprioritize
